date,store_id,product_id,product_name,category,sub_category,region,city,units_sold,revenue,price_per_unit,discount_percentage,marketing_spend,customer_footfall,conversion_rate,holiday_flag,weekend_flag,competitor_price,stock_available,supply_chain_delay_days,weather_index,economic_index
2020-10-14,STR-013,PRD-0061,LivingArt Decor 729,Home & Living,Decor,KSA,Dammam,7,4824.62,810.86,15.0,0.0,200,0.035,0,0,825.51,58,0,16.6,0.888
2024-12-14,STR-027,PRD-0016,FarmFresh Snacks 249,Grocery,Snacks,KSA,Riyadh,56,2359.84,42.14,0.0,355.79,1161,0.0482,0,1,45.66,56,0,15.0,1.1481
2024-07-23,STR-030,PRD-0289,UrbanStyle Kids 108,Fashion,Kids Clothing,Oman,Sohar,17,12201.24,717.72,0.0,0.0,565,0.0301,0,0,685.05,98,0,37.9,1.1324
2021-01-16,STR-043,PRD-0151,BloomEssence Wellness 665,Beauty,Wellness,Oman,Salalah,0,0.0,134.46,0.0,0.0,706,0.0,0,1,151.91,0,5,15.0,0.9316
2021-05-05,STR-033,PRD-0140,NovaTech Tablets 234,Electronics,Tablets,UAE,Dubai,5,14327.56,3371.19,15.0,0.0,369,0.0136,1,0,3859.08,92,0,33.9,0.983
2021-11-01,STR-014,PRD-0128,FreshChoice Fresh 658,Grocery,Fresh Produce,Oman,Salalah,25,377.75,15.11,0.0,455.33,676,0.037,0,0,13.97,83,0,15.0,1.0234
2020-03-10,STR-023,PRD-0131,FreshChoice Bakery 146,Grocery,Bakery,Qatar,Al Khor,33,432.3,13.1,0.0,0.0,510,0.0647,0,0,13.68,144,0,18.0,0.8139
2024-04-28,STR-041,PRD-0403,VelvetCare Haircare 141,Beauty,Haircare,KSA,Mecca,37,7003.73,189.29,0.0,0.0,804,0.046,0,0,206.12,138,0,34.7,1.1229
2024-02-01,STR-040,PRD-0132,FlexZone Supplements 885,Sports,Supplements,Oman,Salalah,8,1307.12,163.39,0.0,0.0,251,0.0319,0,0,183.83,149,0,15.0,1.1134
2020-10-13,STR-021,PRD-0046,GlowUp Makeup 985,Beauty,Makeup,Oman,Salalah,10,1224.1,122.41,0.0,0.0,638,0.0157,0,0,106.11,96,0,16.7,0.8875
2024-08-16,STR-004,PRD-0207,NaturePure Snacks 181,Grocery,Snacks,Oman,Muscat,93,2972.05,42.61,25.0,0.0,695,0.1338,0,1,40.77,93,0,33.6,1.135
2022-12-25,STR-028,PRD-0387,NestCraft Kitchen 245,Home & Living,Kitchen,UAE,Ajman,7,1501.24,285.95,25.0,0.0,317,0.0221,0,0,255.95,55,0,15.0,1.0693
2024-08-29,STR-035,PRD-0178,SportElite Accessories 471,Sports,Accessories,KSA,Mecca,5,1390.85,278.17,0.0,0.0,456,0.011,0,0,238.5,88,0,30.5,1.1364
2022-02-28,STR-022,PRD-0205,ZenDigital Laptops 691,Electronics,Laptops,KSA,Dammam,7,12136.81,1733.83,0.0,489.61,441,0.0159,0,0,1726.63,134,0,18.4,1.0364
2020-10-29,STR-001,PRD-0080,VelvetCare Personal 687,Beauty,Personal Care,Oman,Nizwa,5,633.8,126.76,0.0,117.45,256,0.0195,0,0,115.67,120,0,16.5,0.8949
2023-06-17,STR-044,PRD-0019,LuxeBeauty Makeup 857,Beauty,Makeup,UAE,Abu Dhabi,24,989.28,41.22,0.0,0.0,440,0.0545,0,1,47.33,36,0,38.5,1.0883
2023-07-26,STR-006,PRD-0108,FreshChoice Bakery 199,Grocery,Bakery,Qatar,Lusail,0,0.0,31.77,0.0,0.0,368,0.0,0,0,27.57,0,0,35.4,1.0926
2020-01-23,STR-006,PRD-0447,PowerMax Accessories 708,Sports,Accessories,Qatar,Lusail,0,0.0,349.13,25.0,0.0,389,0.0,0,0,391.57,0,0,15.0,0.9524
2021-09-10,STR-043,PRD-0076,GoldenHarvest Beverages 776,Grocery,Beverages,Oman,Salalah,74,2069.04,27.96,0.0,0.0,1097,0.0675,0,1,25.49,74,0,28.4,1.0177
2020-10-12,STR-039,PRD-0026,GoldenHarvest Bakery 673,Grocery,Bakery,UAE,Abu Dhabi,40,1326.4,33.16,0.0,0.0,214,0.1869,0,0,37.35,109,0,19.3,0.8871
2022-09-09,STR-011,PRD-0221,FarmFresh Fresh 254,Grocery,Fresh Produce,KSA,Jeddah,82,1247.22,15.21,0.0,0.0,526,0.1559,0,1,13.02,104,0,22.4,1.0576
2024-11-26,STR-050,PRD-0455,NovaTech Smartphones 686,Electronics,Smartphones,UAE,Dubai,10,32432.1,3243.21,0.0,0.0,261,0.0383,0,0,3669.54,107,0,15.0,1.1462
2021-09-28,STR-046,PRD-0302,DailyDelight Dairy 656,Grocery,Dairy,Oman,Nizwa,63,494.55,7.85,0.0,0.0,515,0.1223,0,0,8.42,63,0,26.3,1.0197
2023-03-02,STR-009,PRD-0180,EliteHome Decor 886,Home & Living,Decor,UAE,Abu Dhabi,10,4171.0,417.1,0.0,0.0,228,0.0439,0,0,390.88,96,0,19.0,1.0766
2021-12-06,STR-031,PRD-0102,UrbanSpace Kitchen 531,Home & Living,Kitchen,Oman,Sohar,6,4947.96,824.66,0.0,0.0,178,0.0337,0,0,764.94,88,0,15.0,1.0272
2024-05-20,STR-048,PRD-0046,GlowUp Makeup 985,Beauty,Makeup,UAE,Dubai,21,2185.02,122.41,15.0,0.0,1598,0.0131,1,0,130.56,21,0,37.8,1.1254
2020-01-26,STR-037,PRD-0362,SmartEdge Smartphones 379,Electronics,Smartphones,UAE,Sharjah,6,4706.22,784.37,0.0,0.0,533,0.0113,0,0,830.36,31,0,15.0,0.9527
2021-02-06,STR-014,PRD-0134,FarmFresh Snacks 709,Grocery,Snacks,Oman,Salalah,58,1816.21,36.84,15.0,0.0,374,0.1551,0,1,34.52,125,0,15.0,0.9414
2022-10-08,STR-037,PRD-0026,GoldenHarvest Bakery 673,Grocery,Bakery,UAE,Sharjah,54,1790.64,33.16,0.0,363.75,297,0.1818,0,1,37.56,89,5,20.2,1.0607
2024-09-13,STR-048,PRD-0387,NestCraft Kitchen 245,Home & Living,Kitchen,UAE,Dubai,16,4575.2,285.95,0.0,0.0,1076,0.0149,0,1,322.54,70,6,26.2,1.1381
2020-10-07,STR-014,PRD-0226,PowerMax Supplements 662,Sports,Supplements,Oman,Salalah,3,607.47,202.49,0.0,0.0,260,0.0115,0,0,200.89,124,0,21.2,0.8848
2020-01-26,STR-047,PRD-0399,EleganceX Kids 273,Fashion,Kids Clothing,KSA,Riyadh,3,1459.86,512.23,5.0,0.0,714,0.0042,0,0,499.17,119,0,15.0,0.9527
2023-01-13,STR-010,PRD-0311,ClassicFit Footwear 294,Fashion,Footwear,KSA,Dammam,8,804.48,100.56,0.0,0.0,637,0.0126,0,1,85.91,136,0,15.0,1.0714
2021-01-18,STR-033,PRD-0479,EliteHome Kitchen 816,Home & Living,Kitchen,UAE,Dubai,9,6031.3,957.35,30.0,0.0,288,0.0312,0,0,858.92,64,0,15.0,0.9325
2021-08-09,STR-022,PRD-0217,FreshChoice Frozen 392,Grocery,Frozen Foods,KSA,Dammam,74,2476.04,33.46,0.0,316.85,404,0.1832,0,0,35.23,141,0,33.1,1.0142
2020-06-07,STR-048,PRD-0463,ActiveEdge Supplements 936,Sports,Supplements,UAE,Dubai,10,5103.0,510.3,0.0,0.0,645,0.0155,0,0,462.55,47,0,37.3,0.8222
2022-08-03,STR-006,PRD-0392,FreshChoice Beverages 537,Grocery,Beverages,Qatar,Lusail,36,897.84,24.94,0.0,0.0,330,0.1091,0,0,23.64,36,6,34.5,1.0535
2021-07-15,STR-014,PRD-0057,VogueWear Accessories 453,Fashion,Accessories,Oman,Salalah,12,663.37,58.19,5.0,0.0,408,0.0294,0,0,55.38,37,0,37.9,1.0114
2024-08-16,STR-033,PRD-0040,NestCraft Decor 982,Home & Living,Decor,UAE,Dubai,19,14252.28,750.12,0.0,0.0,418,0.0455,0,1,749.47,68,0,33.6,1.135
2024-01-18,STR-041,PRD-0409,SmartEdge Tablets 394,Electronics,Tablets,KSA,Mecca,8,17401.83,3107.47,30.0,0.0,355,0.0225,0,0,2851.74,147,0,15.0,1.1119
2023-05-24,STR-042,PRD-0452,PureSkin Haircare 275,Beauty,Haircare,Oman,Muscat,13,2208.96,169.92,0.0,0.0,278,0.0468,0,0,148.43,141,0,35.8,1.0857
2024-01-18,STR-044,PRD-0488,NaturePure Beverages 691,Grocery,Beverages,UAE,Abu Dhabi,81,2709.94,41.82,20.0,0.0,456,0.1776,0,0,43.98,97,0,15.0,1.1119
2021-01-10,STR-002,PRD-0357,BloomEssence Fragrance 784,Beauty,Fragrance,KSA,Riyadh,9,502.47,55.83,0.0,0.0,285,0.0316,0,0,53.82,86,0,15.0,0.9288
2024-11-01,STR-022,PRD-0184,NaturePure Frozen 541,Grocery,Frozen Foods,KSA,Dammam,59,1618.37,27.43,0.0,0.0,820,0.072,0,1,23.95,122,5,16.4,1.1434
2022-11-18,STR-032,PRD-0075,NovaTech Cameras 504,Electronics,Cameras,Qatar,Al Khor,4,13453.4,3363.35,0.0,0.0,476,0.0084,0,1,3373.85,70,0,15.0,1.0652
2024-08-15,STR-025,PRD-0434,RadiantX Fragrance 341,Beauty,Fragrance,Oman,Nizwa,26,6407.96,246.46,0.0,0.0,302,0.0861,0,0,272.95,139,0,33.8,1.1349
2021-06-01,STR-014,PRD-0139,BloomEssence Personal 691,Beauty,Personal Care,Oman,Salalah,17,3521.68,276.21,25.0,241.84,302,0.0563,0,0,280.44,87,0,42.9,0.9959
2022-02-23,STR-020,PRD-0249,OrganicBest Bakery 506,Grocery,Bakery,KSA,Riyadh,60,2391.72,41.96,5.0,0.0,538,0.1115,0,0,41.9,60,0,18.2,1.0359
2023-03-05,STR-047,PRD-0012,ActiveEdge Accessories 794,Sports,Accessories,KSA,Riyadh,4,787.64,196.91,0.0,0.0,290,0.0138,0,0,219.51,85,2,21.6,1.0769
2022-09-25,STR-010,PRD-0382,SportElite Supplements 953,Sports,Supplements,KSA,Dammam,7,1529.64,218.52,0.0,0.0,413,0.0169,0,0,223.18,83,1,22.3,1.0593
2023-06-21,STR-028,PRD-0485,VoltX Headphones 639,Electronics,Headphones,UAE,Ajman,6,20597.58,3432.93,0.0,481.94,757,0.0079,0,0,3216.19,36,4,41.3,1.0888
2023-12-03,STR-008,PRD-0255,NaturePure Bakery 366,Grocery,Bakery,Oman,Sohar,46,1029.94,22.39,0.0,0.0,529,0.087,0,0,24.48,46,0,15.0,1.1068
2021-10-22,STR-033,PRD-0107,UrbanStyle Men 938,Fashion,Men Clothing,UAE,Dubai,8,355.2,44.4,0.0,50.81,508,0.0157,0,1,48.76,36,0,15.8,1.0223
2024-03-17,STR-008,PRD-0017,ModernEdge Sportswear 961,Fashion,Sportswear,Oman,Sohar,26,11398.54,674.47,35.0,0.0,1048,0.0248,1,0,734.19,27,0,27.0,1.1183
2020-07-20,STR-035,PRD-0322,EleganceX Footwear 331,Fashion,Footwear,KSA,Mecca,7,4654.3,664.9,0.0,0.0,668,0.0105,0,0,666.74,109,3,36.7,0.8262
2020-10-27,STR-004,PRD-0218,FarmFresh Frozen 695,Grocery,Frozen Foods,Oman,Muscat,45,132.75,2.95,0.0,0.0,213,0.2113,0,0,3.09,131,0,18.2,0.894
2023-10-12,STR-048,PRD-0044,OrganicBest Fresh 758,Grocery,Fresh Produce,UAE,Dubai,74,1710.88,23.12,0.0,0.0,579,0.1278,0,0,23.16,74,0,19.1,1.1012
2023-10-25,STR-027,PRD-0319,DailyDelight Dairy 578,Grocery,Dairy,KSA,Riyadh,56,558.32,9.97,0.0,0.0,489,0.1145,0,0,9.08,56,0,16.2,1.1026
2022-07-27,STR-020,PRD-0393,TrendWave Sportswear 974,Fashion,Sportswear,KSA,Riyadh,7,2364.3,482.51,30.0,0.0,873,0.008,0,0,441.41,141,0,36.3,1.0527
2022-01-01,STR-007,PRD-0196,GoldenHarvest Beverages 407,Grocery,Beverages,Oman,Nizwa,27,812.63,40.13,25.0,0.0,863,0.0313,1,1,41.67,27,0,15.0,1.0301
2020-06-06,STR-014,PRD-0077,NaturePure Fresh 411,Grocery,Fresh Produce,Oman,Salalah,95,1261.6,13.28,0.0,0.0,573,0.1658,0,1,14.06,148,0,39.4,0.8221
2023-02-14,STR-006,PRD-0097,FreshChoice Dairy 360,Grocery,Dairy,Qatar,Lusail,43,1679.97,43.41,10.0,0.0,379,0.1135,0,0,45.95,43,0,15.4,1.0749
2024-05-15,STR-021,PRD-0319,DailyDelight Dairy 578,Grocery,Dairy,Oman,Salalah,72,538.38,9.97,25.0,0.0,363,0.1983,0,0,9.58,130,0,34.5,1.1248
2021-08-22,STR-015,PRD-0410,PeakForce Supplements 783,Sports,Supplements,KSA,Dammam,10,4292.7,429.27,0.0,0.0,318,0.0314,0,0,372.58,68,0,32.2,1.0156
2020-09-08,STR-026,PRD-0148,EleganceX Sportswear 189,Fashion,Sportswear,UAE,Sharjah,8,1363.67,179.43,5.0,0.0,600,0.0133,0,0,174.48,40,0,27.6,0.8309
2022-05-20,STR-042,PRD-0412,NestCraft Bedding 232,Home & Living,Bedding,Oman,Muscat,12,3864.71,339.01,5.0,0.0,791,0.0152,0,1,306.55,125,0,37.2,1.0453
2022-03-09,STR-014,PRD-0108,FreshChoice Bakery 199,Grocery,Bakery,Oman,Salalah,0,0.0,31.77,20.0,0.0,300,0.0,0,0,28.5,0,0,19.3,1.0374
2020-01-21,STR-003,PRD-0438,VogueWear Men 462,Fashion,Men Clothing,Qatar,Lusail,13,6538.45,670.61,25.0,0.0,229,0.0568,0,0,657.25,79,0,15.0,0.9522
2020-01-30,STR-008,PRD-0111,ModernEdge Women 579,Fashion,Women Clothing,Oman,Sohar,4,499.6,146.94,15.0,0.0,217,0.0184,0,0,132.54,25,0,15.0,0.9532
2024-02-09,STR-021,PRD-0469,NaturePure Snacks 188,Grocery,Snacks,Oman,Salalah,75,2886.0,38.48,0.0,0.0,1369,0.0548,0,1,37.01,102,0,17.9,1.1143
2023-01-09,STR-021,PRD-0320,SportElite Fitness 750,Sports,Fitness Equipment,Oman,Salalah,8,1940.96,242.62,0.0,127.18,275,0.0291,0,0,222.12,112,0,15.0,1.0709
2020-12-27,STR-021,PRD-0115,DailyDelight Dairy 759,Grocery,Dairy,Oman,Salalah,0,0.0,17.28,0.0,0.0,612,0.0,0,0,16.13,0,0,15.0,0.9222
2020-06-21,STR-012,PRD-0312,FarmFresh Bakery 878,Grocery,Bakery,Qatar,Lusail,56,1696.24,30.29,0.0,0.0,274,0.2044,0,0,27.65,96,4,41.8,0.8235
2021-08-12,STR-001,PRD-0446,EliteHome Decor 440,Home & Living,Decor,Oman,Nizwa,11,11050.82,1004.62,0.0,0.0,503,0.0219,0,0,1058.34,93,0,35.5,1.0145
2022-05-16,STR-012,PRD-0148,EleganceX Sportswear 189,Fashion,Sportswear,Qatar,Lusail,11,1973.73,179.43,0.0,0.0,924,0.0119,0,0,199.32,122,0,39.7,1.0449
2020-04-16,STR-030,PRD-0172,TrendWave Men 625,Fashion,Men Clothing,Oman,Sohar,14,8307.6,593.4,0.0,0.0,613,0.0228,0,0,631.27,122,0,30.3,0.8174
2024-03-24,STR-045,PRD-0358,PureSkin Wellness 153,Beauty,Wellness,Oman,Nizwa,39,9160.24,335.54,30.0,0.0,528,0.0739,1,0,385.41,67,0,27.5,1.1191
2020-01-30,STR-043,PRD-0076,GoldenHarvest Beverages 776,Grocery,Beverages,Oman,Salalah,33,784.28,27.96,15.0,0.0,491,0.0672,0,0,23.88,65,0,15.0,0.9532
2023-11-29,STR-045,PRD-0160,BloomEssence Fragrance 267,Beauty,Fragrance,Oman,Nizwa,27,5766.66,213.58,0.0,476.94,632,0.0427,0,0,201.76,123,0,15.0,1.1064
2024-12-17,STR-050,PRD-0133,EleganceX Footwear 266,Fashion,Footwear,UAE,Dubai,12,3948.12,329.01,0.0,0.0,610,0.0197,0,0,289.51,104,0,15.0,1.1485
2021-08-16,STR-023,PRD-0187,DailyDelight Dairy 850,Grocery,Dairy,Qatar,Al Khor,79,778.15,9.85,0.0,0.0,510,0.1549,0,0,9.74,121,0,30.9,1.015
2022-01-30,STR-034,PRD-0097,FreshChoice Dairy 360,Grocery,Dairy,KSA,Dammam,21,911.61,43.41,0.0,0.0,275,0.0764,0,0,42.92,21,0,15.0,1.0332
2024-01-20,STR-049,PRD-0254,FarmFresh Snacks 754,Grocery,Snacks,Oman,Nizwa,82,3406.94,48.88,15.0,0.0,823,0.0996,0,1,54.31,82,0,15.0,1.1121
2022-05-10,STR-049,PRD-0023,PowerMax Supplements 273,Sports,Supplements,Oman,Nizwa,10,3017.7,301.77,0.0,0.0,322,0.0311,0,0,257.49,143,0,34.7,1.0442
2021-07-13,STR-039,PRD-0199,DailyDelight Snacks 358,Grocery,Snacks,UAE,Abu Dhabi,32,67.52,2.11,0.0,0.0,350,0.0914,0,0,1.98,108,0,38.1,1.0112
2022-03-20,STR-003,PRD-0062,ClassicFit Sportswear 313,Fashion,Sportswear,Qatar,Lusail,10,6509.12,685.17,5.0,0.0,956,0.0105,0,0,771.65,40,5,25.6,1.0386
2021-10-02,STR-021,PRD-0377,PowerMax Fitness 606,Sports,Fitness Equipment,Oman,Salalah,7,734.02,104.86,0.0,0.0,917,0.0076,0,1,112.72,144,0,20.7,1.0201
2021-09-11,STR-026,PRD-0176,SmartEdge Cameras 905,Electronics,Cameras,UAE,Sharjah,3,1458.99,486.33,0.0,0.0,559,0.0054,0,1,495.32,20,4,30.3,1.0178
2021-09-08,STR-040,PRD-0279,PureSkin Haircare 654,Beauty,Haircare,Oman,Salalah,15,3988.05,265.87,0.0,0.0,299,0.0502,0,0,231.43,102,0,23.1,1.0175
2023-09-24,STR-019,PRD-0086,VoltX Smart 911,Electronics,Smart Watches,Oman,Muscat,6,15057.52,2788.43,10.0,0.0,415,0.0145,0,0,2403.82,80,0,24.5,1.0992
2023-06-08,STR-009,PRD-0430,VelvetCare Makeup 852,Beauty,Makeup,UAE,Abu Dhabi,16,838.08,52.38,0.0,0.0,588,0.0272,0,0,51.79,118,0,37.8,1.0873
2022-04-25,STR-043,PRD-0387,NestCraft Kitchen 245,Home & Living,Kitchen,Oman,Salalah,21,3903.22,285.95,35.0,0.0,389,0.054,1,0,280.92,21,0,35.1,1.0426
2023-01-02,STR-026,PRD-0415,NovaTech Tablets 315,Electronics,Tablets,UAE,Sharjah,5,13278.85,2655.77,0.0,0.0,601,0.0083,0,0,2941.11,71,0,15.0,1.0702
2023-11-24,STR-006,PRD-0233,PowerMax Footwear 462,Sports,Footwear,Qatar,Lusail,7,2721.8,555.47,30.0,0.0,499,0.014,0,1,605.22,88,0,15.0,1.1059
2020-04-23,STR-024,PRD-0224,FlexZone Accessories 587,Sports,Accessories,Qatar,Al Wakrah,6,2551.86,425.31,0.0,288.11,273,0.022,0,0,381.26,140,0,33.7,0.818
2022-09-16,STR-030,PRD-0086,VoltX Smart 911,Electronics,Smart Watches,Oman,Sohar,0,0.0,2788.43,0.0,213.31,684,0.0,0,1,2881.92,86,0,25.3,1.0583
2023-11-13,STR-011,PRD-0157,DailyDelight Dairy 121,Grocery,Dairy,KSA,Jeddah,40,547.6,13.69,0.0,0.0,609,0.0657,0,0,14.07,91,0,15.0,1.1047
2024-09-20,STR-015,PRD-0412,NestCraft Bedding 232,Home & Living,Bedding,KSA,Dammam,20,5085.15,339.01,25.0,0.0,684,0.0292,0,1,300.56,108,2,25.2,1.1388
2020-05-25,STR-011,PRD-0246,BloomEssence Haircare 938,Beauty,Haircare,KSA,Jeddah,41,12874.66,392.52,20.0,0.0,1469,0.0279,1,0,385.36,110,2,37.9,0.821
2022-07-06,STR-023,PRD-0358,PureSkin Wellness 153,Beauty,Wellness,Qatar,Al Khor,25,8388.5,335.54,0.0,0.0,344,0.0727,0,0,378.7,108,0,40.1,1.0504
2022-01-30,STR-045,PRD-0207,NaturePure Snacks 181,Grocery,Snacks,Oman,Nizwa,29,1235.69,42.61,0.0,0.0,588,0.0493,0,0,46.12,29,3,15.0,1.0332
2021-10-18,STR-031,PRD-0187,DailyDelight Dairy 850,Grocery,Dairy,Oman,Sohar,100,985.0,9.85,0.0,0.0,438,0.2283,0,0,9.96,114,0,19.4,1.0219
2021-08-09,STR-001,PRD-0454,FarmFresh Fresh 720,Grocery,Fresh Produce,Oman,Nizwa,51,2508.18,49.18,0.0,0.0,231,0.2208,0,0,48.2,51,0,33.1,1.0142
2023-03-13,STR-027,PRD-0145,VogueWear Men 686,Fashion,Men Clothing,KSA,Riyadh,10,6307.1,630.71,0.0,0.0,285,0.0351,0,0,550.64,131,0,24.3,1.0778
2020-11-01,STR-026,PRD-0174,ProFit Outdoor 783,Sports,Outdoor Gear,UAE,Sharjah,3,1400.49,466.83,0.0,0.0,326,0.0092,0,0,443.06,149,2,15.0,0.8963
2023-11-24,STR-033,PRD-0140,NovaTech Tablets 234,Electronics,Tablets,UAE,Dubai,5,16855.95,3371.19,0.0,307.92,356,0.014,0,1,3584.14,77,0,15.0,1.1059
2024-02-03,STR-032,PRD-0356,EleganceX Accessories 911,Fashion,Accessories,Qatar,Al Khor,32,1766.08,55.19,0.0,0.0,403,0.0794,0,1,59.03,63,0,16.8,1.1136
2022-02-03,STR-033,PRD-0261,FreshChoice Bakery 612,Grocery,Bakery,UAE,Dubai,29,191.69,6.61,0.0,0.0,504,0.0575,0,0,7.18,142,0,18.6,1.0337
2020-06-06,STR-027,PRD-0481,GoldenHarvest Frozen 240,Grocery,Frozen Foods,KSA,Riyadh,41,774.9,18.9,0.0,0.0,506,0.081,0,1,16.5,147,0,39.4,0.8221
2022-02-07,STR-037,PRD-0168,BloomEssence Skincare 373,Beauty,Skincare,UAE,Sharjah,8,1714.79,225.63,5.0,0.0,708,0.0113,0,0,249.82,39,0,15.0,1.0341
2023-11-12,STR-007,PRD-0138,TrendWave Accessories 466,Fashion,Accessories,Oman,Nizwa,15,980.49,93.38,30.0,0.0,954,0.0157,0,0,93.05,24,0,15.0,1.1045
2022-01-11,STR-021,PRD-0355,UrbanStyle Footwear 282,Fashion,Footwear,Oman,Salalah,22,5056.52,255.38,10.0,0.0,545,0.0404,0,0,275.61,55,0,15.0,1.0312
2024-09-27,STR-025,PRD-0294,SmartEdge Headphones 710,Electronics,Headphones,Oman,Nizwa,10,8672.1,867.21,0.0,0.0,308,0.0325,0,1,900.84,130,0,24.3,1.1396
2020-02-26,STR-018,PRD-0386,SportElite Supplements 388,Sports,Supplements,UAE,Dubai,3,1191.36,397.12,0.0,128.05,674,0.0045,0,0,365.25,57,0,20.1,0.9561
2020-05-06,STR-017,PRD-0098,ProTech Smartphones 101,Electronics,Smartphones,KSA,Riyadh,3,3889.96,1852.36,30.0,174.23,366,0.0082,1,0,1984.3,28,0,33.0,0.8192
2024-01-21,STR-013,PRD-0338,CozyNest Decor 607,Home & Living,Decor,KSA,Dammam,5,4420.65,1178.84,25.0,254.2,483,0.0104,0,0,1152.69,138,0,15.0,1.1122
2020-10-28,STR-007,PRD-0392,FreshChoice Beverages 537,Grocery,Beverages,Oman,Nizwa,39,875.39,24.94,10.0,0.0,312,0.125,0,0,27.16,61,0,16.8,0.8944
2020-12-06,STR-043,PRD-0387,NestCraft Kitchen 245,Home & Living,Kitchen,Oman,Salalah,6,1715.7,285.95,0.0,244.81,264,0.0227,0,0,309.64,53,0,15.0,0.9125
2022-06-09,STR-050,PRD-0491,HomePlus Bedding 506,Home & Living,Bedding,UAE,Dubai,9,9361.26,1040.14,0.0,0.0,547,0.0165,0,0,1173.02,81,0,38.7,1.0475
2024-08-14,STR-031,PRD-0187,DailyDelight Dairy 850,Grocery,Dairy,Oman,Sohar,27,252.65,9.85,5.0,0.0,520,0.0519,0,0,9.49,126,0,32.3,1.1348
2020-10-19,STR-039,PRD-0199,DailyDelight Snacks 358,Grocery,Snacks,UAE,Abu Dhabi,29,61.19,2.11,0.0,0.0,378,0.0767,0,0,1.96,95,0,18.8,0.8903
2020-12-14,STR-037,PRD-0299,PureSkin Haircare 935,Beauty,Haircare,UAE,Sharjah,13,1112.73,90.1,5.0,0.0,202,0.0644,0,0,83.16,67,0,15.0,0.9162
2021-08-12,STR-048,PRD-0407,NaturePure Frozen 606,Grocery,Frozen Foods,UAE,Dubai,36,1724.04,47.89,0.0,0.0,552,0.0652,0,0,42.87,79,0,35.5,1.0145
2021-03-11,STR-003,PRD-0178,SportElite Accessories 471,Sports,Accessories,Qatar,Lusail,6,1669.02,278.17,0.0,0.0,479,0.0125,0,0,236.96,110,0,24.6,0.9569
2023-11-19,STR-023,PRD-0099,NovaTech Laptops 126,Electronics,Laptops,Qatar,Al Khor,4,5103.84,1594.95,20.0,0.0,555,0.0072,0,0,1411.81,121,0,15.0,1.1053
2022-01-08,STR-019,PRD-0054,HomePlus Decor 435,Home & Living,Decor,Oman,Muscat,12,872.52,72.71,0.0,0.0,913,0.0131,0,1,68.44,75,0,15.0,1.0308
2024-08-05,STR-025,PRD-0178,SportElite Accessories 471,Sports,Accessories,Oman,Nizwa,17,4728.89,278.17,0.0,0.0,265,0.0642,0,0,280.16,107,0,35.9,1.1338
2020-01-20,STR-025,PRD-0252,RadiantX Makeup 686,Beauty,Makeup,Oman,Nizwa,8,3175.2,396.9,0.0,0.0,390,0.0205,0,0,436.86,83,3,15.0,0.9521
2024-07-01,STR-030,PRD-0443,CozyNest Storage 407,Home & Living,Storage,Oman,Sohar,8,2496.98,328.55,5.0,0.0,543,0.0147,0,0,340.99,23,1,35.5,1.13
2022-01-04,STR-032,PRD-0027,VogueWear Kids 814,Fashion,Kids Clothing,Qatar,Al Khor,7,457.24,65.32,0.0,0.0,652,0.0107,0,0,74.25,135,0,15.0,1.0304
2023-02-16,STR-032,PRD-0241,GlowUp Haircare 135,Beauty,Haircare,Qatar,Al Khor,27,8667.81,321.03,0.0,0.0,226,0.1195,0,0,311.68,68,0,15.0,1.0751
2020-03-06,STR-018,PRD-0113,NaturePure Bakery 323,Grocery,Bakery,UAE,Dubai,95,1583.36,23.81,30.0,241.24,652,0.1457,0,1,24.94,95,0,20.9,0.8136
2024-04-11,STR-002,PRD-0157,DailyDelight Dairy 121,Grocery,Dairy,KSA,Riyadh,74,709.14,13.69,30.0,81.58,910,0.0813,1,0,13.95,74,0,30.5,1.1211
2021-06-24,STR-037,PRD-0383,GlowUp Skincare 524,Beauty,Skincare,UAE,Sharjah,0,0.0,180.76,20.0,0.0,587,0.0,1,0,189.46,0,0,39.4,1.0069
2023-01-26,STR-008,PRD-0180,EliteHome Decor 886,Home & Living,Decor,Oman,Sohar,8,3336.8,417.1,0.0,0.0,809,0.0099,0,0,419.68,138,0,15.4,1.0728
2024-01-12,STR-033,PRD-0358,PureSkin Wellness 153,Beauty,Wellness,UAE,Dubai,21,7046.34,335.54,0.0,0.0,318,0.066,0,1,319.23,64,0,15.0,1.1112
2021-05-06,STR-020,PRD-0249,OrganicBest Bakery 506,Grocery,Bakery,KSA,Riyadh,111,3493.17,41.96,25.0,206.9,893,0.1243,1,0,37.95,111,0,36.0,0.9835
2022-11-10,STR-045,PRD-0485,VoltX Headphones 639,Electronics,Headphones,Oman,Nizwa,6,20597.58,3432.93,0.0,0.0,290,0.0207,0,0,3429.07,21,6,15.0,1.0643
2024-08-10,STR-002,PRD-0111,ModernEdge Women 579,Fashion,Women Clothing,KSA,Riyadh,10,1469.4,146.94,0.0,0.0,703,0.0142,0,1,138.75,26,0,32.8,1.1343
2024-08-02,STR-010,PRD-0233,PowerMax Footwear 462,Sports,Footwear,KSA,Dammam,9,4999.23,555.47,0.0,0.0,364,0.0247,0,1,496.24,113,0,32.9,1.1335
